# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_4.json
# init = 2 (Default)
# random
#   seed = 3705727105 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-50.4477,0.986848,0.142624,4,21,0,52.7715,1.93547,0.00894746,0.013002,86.193,0.0080418,-4.04758,-3.99128,-3.93499,-3.8787,-3.82241,-3.76611,-3.70982,-3.65353,-3.59723,-3.54094,-3.48465,-3.42836,-3.37206,-3.31577,-3.25948,-3.20319,-3.14689,-3.0906,-3.03431,-2.97802,-2.92172,-2.86543,-2.80914,-2.75285,-2.69655,-2.64026,-2.58397,-2.52768,-2.47138,-2.41509,-2.3588,-2.3025,-2.24621,-2.18992,-2.13363,-2.07733,-2.02104,-4.04758,-3.99128,-3.93499,-3.8787,-3.82241,-3.76611,-3.70982,-3.65353,-3.59723,-3.54094,-3.48465,-3.42836,-3.37206,-3.31577,-3.25948,-3.20319,-3.14689,-3.0906,-3.03431,-2.97802,-2.92172,-2.86543,-2.80914,-2.75285,-2.69655,-2.64026,-2.58397,-2.52768,-2.47138,-2.41509,-2.3588,-2.3025,-2.24621,-2.18992,-2.13363,-2.07733,-2.02104
-49.3861,1,0.142624,4,31,0,51.2872,1.93482,0.00894134,0.0130706,86.0635,0.00805391,-4.04725,-3.99088,-3.9345,-3.87812,-3.82174,-3.76537,-3.70899,-3.65261,-3.59623,-3.53986,-3.48348,-3.4271,-3.37073,-3.31435,-3.25797,-3.20159,-3.14522,-3.08884,-3.03246,-2.97608,-2.91971,-2.86333,-2.80695,-2.75057,-2.6942,-2.63782,-2.58144,-2.52507,-2.46869,-2.41231,-2.35593,-2.29956,-2.24318,-2.1868,-2.13042,-2.07405,-2.01767,-4.04725,-3.99088,-3.9345,-3.87812,-3.82174,-3.76537,-3.70899,-3.65261,-3.59623,-3.53986,-3.48348,-3.4271,-3.37073,-3.31435,-3.25797,-3.20159,-3.14522,-3.08884,-3.03246,-2.97608,-2.91971,-2.86333,-2.80695,-2.75057,-2.6942,-2.63782,-2.58144,-2.52507,-2.46869,-2.41231,-2.35593,-2.29956,-2.24318,-2.1868,-2.13042,-2.07405,-2.01767
-50.3666,0.888717,0.142624,4,19,0,50.6525,1.93603,0.00902503,0.0138653,86.304,0.00803146,-4.0398,-3.98358,-3.92736,-3.87114,-3.81492,-3.7587,-3.70248,-3.64626,-3.59004,-3.53382,-3.4776,-3.42138,-3.36516,-3.30894,-3.25272,-3.1965,-3.14028,-3.08406,-3.02784,-2.97162,-2.9154,-2.85918,-2.80296,-2.74674,-2.69052,-2.6343,-2.57808,-2.52186,-2.46564,-2.40942,-2.3532,-2.29698,-2.24076,-2.18454,-2.12832,-2.0721,-2.01588,-4.0398,-3.98358,-3.92736,-3.87114,-3.81492,-3.7587,-3.70248,-3.64626,-3.59004,-3.53382,-3.4776,-3.42138,-3.36516,-3.30894,-3.25272,-3.1965,-3.14028,-3.08406,-3.02784,-2.97162,-2.9154,-2.85918,-2.80296,-2.74674,-2.69052,-2.6343,-2.57808,-2.52186,-2.46564,-2.40942,-2.3532,-2.29698,-2.24076,-2.18454,-2.12832,-2.0721,-2.01588
-49.0144,0.99597,0.142624,4,23,0,50.5474,1.93421,0.0089305,0.0134173,85.9425,0.00806524,-4.04752,-3.99107,-3.93461,-3.87815,-3.8217,-3.76524,-3.70878,-3.65233,-3.59587,-3.53941,-3.48296,-3.4265,-3.37004,-3.31359,-3.25713,-3.20067,-3.14422,-3.08776,-3.0313,-2.97485,-2.91839,-2.86193,-2.80548,-2.74902,-2.69256,-2.63611,-2.57965,-2.52319,-2.46674,-2.41028,-2.35382,-2.29736,-2.24091,-2.18445,-2.12799,-2.07154,-2.01508,-4.04752,-3.99107,-3.93461,-3.87815,-3.8217,-3.76524,-3.70878,-3.65233,-3.59587,-3.53941,-3.48296,-3.4265,-3.37004,-3.31359,-3.25713,-3.20067,-3.14422,-3.08776,-3.0313,-2.97485,-2.91839,-2.86193,-2.80548,-2.74902,-2.69256,-2.63611,-2.57965,-2.52319,-2.46674,-2.41028,-2.35382,-2.29736,-2.24091,-2.18445,-2.12799,-2.07154,-2.01508
-49.7252,0.827017,0.142624,3,11,0,50.2913,1.93392,0.00894325,0.0136138,85.8854,0.0080706,-4.04565,-3.98916,-3.93266,-3.87617,-3.81967,-3.76318,-3.70669,-3.65019,-3.5937,-3.5372,-3.48071,-3.42422,-3.36772,-3.31123,-3.25473,-3.19824,-3.14174,-3.08525,-3.02876,-2.97226,-2.91577,-2.85927,-2.80278,-2.74628,-2.68979,-2.6333,-2.5768,-2.52031,-2.46381,-2.40732,-2.35083,-2.29433,-2.23784,-2.18134,-2.12485,-2.06835,-2.01186,-4.04565,-3.98916,-3.93266,-3.87617,-3.81967,-3.76318,-3.70669,-3.65019,-3.5937,-3.5372,-3.48071,-3.42422,-3.36772,-3.31123,-3.25473,-3.19824,-3.14174,-3.08525,-3.02876,-2.97226,-2.91577,-2.85927,-2.80278,-2.74628,-2.68979,-2.6333,-2.5768,-2.52031,-2.46381,-2.40732,-2.35083,-2.29433,-2.23784,-2.18134,-2.12485,-2.06835,-2.01186
-49.9706,0.797708,0.142624,2,3,0,51.9667,1.93548,0.00894785,0.0136596,86.1946,0.00804165,-4.04754,-3.99125,-3.93496,-3.87867,-3.82238,-3.76609,-3.7098,-3.6535,-3.59721,-3.54092,-3.48463,-3.42834,-3.37205,-3.31575,-3.25946,-3.20317,-3.14688,-3.09059,-3.0343,-2.97801,-2.92171,-2.86542,-2.80913,-2.75284,-2.69655,-2.64026,-2.58396,-2.52767,-2.47138,-2.41509,-2.3588,-2.30251,-2.24621,-2.18992,-2.13363,-2.07734,-2.02105,-4.04754,-3.99125,-3.93496,-3.87867,-3.82238,-3.76609,-3.7098,-3.6535,-3.59721,-3.54092,-3.48463,-3.42834,-3.37205,-3.31575,-3.25946,-3.20317,-3.14688,-3.09059,-3.0343,-2.97801,-2.92171,-2.86542,-2.80913,-2.75284,-2.69655,-2.64026,-2.58396,-2.52767,-2.47138,-2.41509,-2.3588,-2.30251,-2.24621,-2.18992,-2.13363,-2.07734,-2.02105
-49.0027,0.969999,0.142624,1,3,0,50.2117,1.93465,0.00895108,0.0136735,86.0302,0.00805702,-4.04591,-3.98951,-3.93311,-3.87671,-3.82031,-3.76391,-3.70751,-3.65111,-3.59471,-3.53831,-3.48191,-3.42552,-3.36912,-3.31272,-3.25632,-3.19992,-3.14352,-3.08712,-3.03072,-2.97432,-2.91792,-2.86152,-2.80513,-2.74873,-2.69233,-2.63593,-2.57953,-2.52313,-2.46673,-2.41033,-2.35393,-2.29753,-2.24113,-2.18473,-2.12834,-2.07194,-2.01554,-4.04591,-3.98951,-3.93311,-3.87671,-3.82031,-3.76391,-3.70751,-3.65111,-3.59471,-3.53831,-3.48191,-3.42552,-3.36912,-3.31272,-3.25632,-3.19992,-3.14352,-3.08712,-3.03072,-2.97432,-2.91792,-2.86152,-2.80513,-2.74873,-2.69233,-2.63593,-2.57953,-2.52313,-2.46673,-2.41033,-2.35393,-2.29753,-2.24113,-2.18473,-2.12834,-2.07194,-2.01554
-49.7576,0.844294,0.142624,3,13,0,51.777,1.93499,0.0089398,0.0130337,86.0967,0.0080508,-4.04768,-3.99133,-3.93497,-3.87862,-3.82226,-3.76591,-3.70955,-3.6532,-3.59684,-3.54048,-3.48413,-3.42777,-3.37142,-3.31506,-3.25871,-3.20235,-3.146,-3.08964,-3.03328,-2.97693,-2.92057,-2.86422,-2.80786,-2.75151,-2.69515,-2.6388,-2.58244,-2.52608,-2.46973,-2.41337,-2.35702,-2.30066,-2.24431,-2.18795,-2.1316,-2.07524,-2.01888,-4.04768,-3.99133,-3.93497,-3.87862,-3.82226,-3.76591,-3.70955,-3.6532,-3.59684,-3.54048,-3.48413,-3.42777,-3.37142,-3.31506,-3.25871,-3.20235,-3.146,-3.08964,-3.03328,-2.97693,-2.92057,-2.86422,-2.80786,-2.75151,-2.69515,-2.6388,-2.58244,-2.52608,-2.46973,-2.41337,-2.35702,-2.30066,-2.24431,-2.18795,-2.1316,-2.07524,-2.01888
-51.2449,0.998559,0.142624,4,15,0,52.0249,1.93631,0.00901821,0.0125613,86.3599,0.00802626,-4.04099,-3.98481,-3.92862,-3.87244,-3.81626,-3.76007,-3.70389,-3.64771,-3.59152,-3.53534,-3.47915,-3.42297,-3.36679,-3.3106,-3.25442,-3.19823,-3.14205,-3.08587,-3.02968,-2.9735,-2.91732,-2.86113,-2.80495,-2.74876,-2.69258,-2.6364,-2.58021,-2.52403,-2.46785,-2.41166,-2.35548,-2.29929,-2.24311,-2.18693,-2.13074,-2.07456,-2.01837,-4.04099,-3.98481,-3.92862,-3.87244,-3.81626,-3.76007,-3.70389,-3.64771,-3.59152,-3.53534,-3.47915,-3.42297,-3.36679,-3.3106,-3.25442,-3.19823,-3.14205,-3.08587,-3.02968,-2.9735,-2.91732,-2.86113,-2.80495,-2.74876,-2.69258,-2.6364,-2.58021,-2.52403,-2.46785,-2.41166,-2.35548,-2.29929,-2.24311,-2.18693,-2.13074,-2.07456,-2.01837
-51.5572,0.727939,0.142624,5,31,0,54.9454,1.93837,0.00907736,0.012964,86.7696,0.00798837,-4.03761,-3.98169,-3.92577,-3.86985,-3.81393,-3.75801,-3.70209,-3.64618,-3.59026,-3.53434,-3.47842,-3.4225,-3.36658,-3.31066,-3.25475,-3.19883,-3.14291,-3.08699,-3.03107,-2.97515,-2.91923,-2.86332,-2.8074,-2.75148,-2.69556,-2.63964,-2.58372,-2.5278,-2.47189,-2.41597,-2.36005,-2.30413,-2.24821,-2.19229,-2.13637,-2.08046,-2.02454,-4.03761,-3.98169,-3.92577,-3.86985,-3.81393,-3.75801,-3.70209,-3.64618,-3.59026,-3.53434,-3.47842,-3.4225,-3.36658,-3.31066,-3.25475,-3.19883,-3.14291,-3.08699,-3.03107,-2.97515,-2.91923,-2.86332,-2.8074,-2.75148,-2.69556,-2.63964,-2.58372,-2.5278,-2.47189,-2.41597,-2.36005,-2.30413,-2.24821,-2.19229,-2.13637,-2.08046,-2.02454
-49.2953,0.98933,0.142624,4,15,0,51.9074,1.93497,0.0089716,0.0137953,86.0931,0.00805114,-4.04411,-3.98775,-3.93139,-3.87503,-3.81867,-3.76232,-3.70596,-3.6496,-3.59324,-3.53688,-3.48053,-3.42417,-3.36781,-3.31145,-3.25509,-3.19874,-3.14238,-3.08602,-3.02966,-2.9733,-2.91695,-2.86059,-2.80423,-2.74787,-2.69151,-2.63516,-2.5788,-2.52244,-2.46608,-2.40972,-2.35337,-2.29701,-2.24065,-2.18429,-2.12793,-2.07158,-2.01522,-4.04411,-3.98775,-3.93139,-3.87503,-3.81867,-3.76232,-3.70596,-3.6496,-3.59324,-3.53688,-3.48053,-3.42417,-3.36781,-3.31145,-3.25509,-3.19874,-3.14238,-3.08602,-3.02966,-2.9733,-2.91695,-2.86059,-2.80423,-2.74787,-2.69151,-2.63516,-2.5788,-2.52244,-2.46608,-2.40972,-2.35337,-2.29701,-2.24065,-2.18429,-2.12793,-2.07158,-2.01522
-50.6248,0.974639,0.142624,4,15,0,51.2113,1.938,0.00905421,0.0133225,86.6961,0.00799513,-4.0396,-3.98363,-3.92767,-3.8717,-3.81573,-3.75977,-3.7038,-3.64784,-3.59187,-3.5359,-3.47994,-3.42397,-3.36801,-3.31204,-3.25607,-3.20011,-3.14414,-3.08818,-3.03221,-2.97624,-2.92028,-2.86431,-2.80835,-2.75238,-2.69641,-2.64045,-2.58448,-2.52852,-2.47255,-2.41658,-2.36062,-2.30465,-2.24869,-2.19272,-2.13675,-2.08079,-2.02482,-4.0396,-3.98363,-3.92767,-3.8717,-3.81573,-3.75977,-3.7038,-3.64784,-3.59187,-3.5359,-3.47994,-3.42397,-3.36801,-3.31204,-3.25607,-3.20011,-3.14414,-3.08818,-3.03221,-2.97624,-2.92028,-2.86431,-2.80835,-2.75238,-2.69641,-2.64045,-2.58448,-2.52852,-2.47255,-2.41658,-2.36062,-2.30465,-2.24869,-2.19272,-2.13675,-2.08079,-2.02482
-51.6413,0.800634,0.142624,5,31,0,53.6215,1.93412,0.00888826,0.0130848,85.9246,0.00806692,-4.05212,-3.99566,-3.93919,-3.88272,-3.82625,-3.76978,-3.71331,-3.65685,-3.60038,-3.54391,-3.48744,-3.43097,-3.3745,-3.31803,-3.26157,-3.2051,-3.14863,-3.09216,-3.03569,-2.97922,-2.92276,-2.86629,-2.80982,-2.75335,-2.69688,-2.64041,-2.58394,-2.52748,-2.47101,-2.41454,-2.35807,-2.3016,-2.24513,-2.18867,-2.1322,-2.07573,-2.01926,-4.05212,-3.99566,-3.93919,-3.88272,-3.82625,-3.76978,-3.71331,-3.65685,-3.60038,-3.54391,-3.48744,-3.43097,-3.3745,-3.31803,-3.26157,-3.2051,-3.14863,-3.09216,-3.03569,-2.97922,-2.92276,-2.86629,-2.80982,-2.75335,-2.69688,-2.64041,-2.58394,-2.52748,-2.47101,-2.41454,-2.35807,-2.3016,-2.24513,-2.18867,-2.1322,-2.07573,-2.01926
-49.9911,0.974515,0.142624,4,31,0,52.6706,1.936,0.00898221,0.0140849,86.298,0.00803202,-4.04451,-3.98829,-3.93206,-3.87584,-3.81962,-3.76339,-3.70717,-3.65094,-3.59472,-3.5385,-3.48227,-3.42605,-3.36982,-3.3136,-3.25737,-3.20115,-3.14493,-3.0887,-3.03248,-2.97625,-2.92003,-2.86381,-2.80758,-2.75136,-2.69513,-2.63891,-2.58268,-2.52646,-2.47024,-2.41401,-2.35779,-2.30156,-2.24534,-2.18912,-2.13289,-2.07667,-2.02044,-4.04451,-3.98829,-3.93206,-3.87584,-3.81962,-3.76339,-3.70717,-3.65094,-3.59472,-3.5385,-3.48227,-3.42605,-3.36982,-3.3136,-3.25737,-3.20115,-3.14493,-3.0887,-3.03248,-2.97625,-2.92003,-2.86381,-2.80758,-2.75136,-2.69513,-2.63891,-2.58268,-2.52646,-2.47024,-2.41401,-2.35779,-2.30156,-2.24534,-2.18912,-2.13289,-2.07667,-2.02044
-51.576,0.990569,0.142624,4,15,0,53.1236,1.93276,0.00887241,0.0143451,85.6562,0.0080922,-4.05181,-3.99516,-3.93852,-3.88187,-3.82523,-3.76858,-3.71194,-3.65529,-3.59864,-3.542,-3.48535,-3.42871,-3.37206,-3.31542,-3.25877,-3.20213,-3.14548,-3.08884,-3.03219,-2.97555,-2.9189,-2.86225,-2.80561,-2.74896,-2.69232,-2.63567,-2.57903,-2.52238,-2.46574,-2.40909,-2.35245,-2.2958,-2.23916,-2.18251,-2.12586,-2.06922,-2.01257,-4.05181,-3.99516,-3.93852,-3.88187,-3.82523,-3.76858,-3.71194,-3.65529,-3.59864,-3.542,-3.48535,-3.42871,-3.37206,-3.31542,-3.25877,-3.20213,-3.14548,-3.08884,-3.03219,-2.97555,-2.9189,-2.86225,-2.80561,-2.74896,-2.69232,-2.63567,-2.57903,-2.52238,-2.46574,-2.40909,-2.35245,-2.2958,-2.23916,-2.18251,-2.12586,-2.06922,-2.01257
-49.6671,0.895949,0.142624,3,11,0,54.2043,1.93374,0.00893446,0.0135747,85.8503,0.0080739,-4.04636,-3.98984,-3.93333,-3.87681,-3.82029,-3.76377,-3.70726,-3.65074,-3.59422,-3.5377,-3.48119,-3.42467,-3.36815,-3.31163,-3.25512,-3.1986,-3.14208,-3.08557,-3.02905,-2.97253,-2.91601,-2.8595,-2.80298,-2.74646,-2.68994,-2.63343,-2.57691,-2.52039,-2.46388,-2.40736,-2.35084,-2.29432,-2.23781,-2.18129,-2.12477,-2.06825,-2.01174,-4.04636,-3.98984,-3.93333,-3.87681,-3.82029,-3.76377,-3.70726,-3.65074,-3.59422,-3.5377,-3.48119,-3.42467,-3.36815,-3.31163,-3.25512,-3.1986,-3.14208,-3.08557,-3.02905,-2.97253,-2.91601,-2.8595,-2.80298,-2.74646,-2.68994,-2.63343,-2.57691,-2.52039,-2.46388,-2.40736,-2.35084,-2.29432,-2.23781,-2.18129,-2.12477,-2.06825,-2.01174
-51.0433,0.999989,0.142624,3,11,0,51.3746,1.93215,0.00887363,0.0138582,85.5366,0.00810351,-4.05073,-3.99401,-3.93728,-3.88056,-3.82383,-3.76711,-3.71038,-3.65366,-3.59693,-3.54021,-3.48348,-3.42676,-3.37003,-3.31331,-3.25659,-3.19986,-3.14314,-3.08641,-3.02969,-2.97296,-2.91624,-2.85951,-2.80279,-2.74606,-2.68934,-2.63262,-2.57589,-2.51917,-2.46244,-2.40572,-2.34899,-2.29227,-2.23554,-2.17882,-2.12209,-2.06537,-2.00864,-4.05073,-3.99401,-3.93728,-3.88056,-3.82383,-3.76711,-3.71038,-3.65366,-3.59693,-3.54021,-3.48348,-3.42676,-3.37003,-3.31331,-3.25659,-3.19986,-3.14314,-3.08641,-3.02969,-2.97296,-2.91624,-2.85951,-2.80279,-2.74606,-2.68934,-2.63262,-2.57589,-2.51917,-2.46244,-2.40572,-2.34899,-2.29227,-2.23554,-2.17882,-2.12209,-2.06537,-2.00864
-50.444,0.852486,0.142624,2,7,0,52.2842,1.93353,0.00888213,0.0137823,85.809,0.00807779,-4.05191,-3.99537,-3.93882,-3.88228,-3.82573,-3.76919,-3.71264,-3.6561,-3.59955,-3.54301,-3.48647,-3.42992,-3.37338,-3.31683,-3.26029,-3.20374,-3.1472,-3.09065,-3.03411,-2.97756,-2.92102,-2.86448,-2.80793,-2.75139,-2.69484,-2.6383,-2.58175,-2.52521,-2.46866,-2.41212,-2.35557,-2.29903,-2.24249,-2.18594,-2.1294,-2.07285,-2.01631,-4.05191,-3.99537,-3.93882,-3.88228,-3.82573,-3.76919,-3.71264,-3.6561,-3.59955,-3.54301,-3.48647,-3.42992,-3.37338,-3.31683,-3.26029,-3.20374,-3.1472,-3.09065,-3.03411,-2.97756,-2.92102,-2.86448,-2.80793,-2.75139,-2.69484,-2.6383,-2.58175,-2.52521,-2.46866,-2.41212,-2.35557,-2.29903,-2.24249,-2.18594,-2.1294,-2.07285,-2.01631
-52.7228,0.99653,0.142624,4,31,0,54.9505,1.93534,0.00898798,0.0122562,86.1659,0.00804433,-4.04285,-3.98654,-3.93023,-3.87392,-3.81761,-3.7613,-3.70499,-3.64867,-3.59236,-3.53605,-3.47974,-3.42343,-3.36712,-3.31081,-3.2545,-3.19819,-3.14188,-3.08557,-3.02926,-2.97295,-2.91664,-2.86033,-2.80402,-2.74771,-2.6914,-2.63509,-2.57878,-2.52247,-2.46616,-2.40985,-2.35354,-2.29723,-2.24092,-2.18461,-2.1283,-2.07199,-2.01568,-4.04285,-3.98654,-3.93023,-3.87392,-3.81761,-3.7613,-3.70499,-3.64867,-3.59236,-3.53605,-3.47974,-3.42343,-3.36712,-3.31081,-3.2545,-3.19819,-3.14188,-3.08557,-3.02926,-2.97295,-2.91664,-2.86033,-2.80402,-2.74771,-2.6914,-2.63509,-2.57878,-2.52247,-2.46616,-2.40985,-2.35354,-2.29723,-2.24092,-2.18461,-2.1283,-2.07199,-2.01568
-49.5469,0.966004,0.142624,4,15,0,53.2592,1.93364,0.00892616,0.0136129,85.831,0.00807572,-4.04714,-3.99061,-3.93408,-3.87755,-3.82102,-3.76449,-3.70796,-3.65143,-3.5949,-3.53837,-3.48184,-3.42531,-3.36878,-3.31225,-3.25572,-3.19919,-3.14266,-3.08613,-3.0296,-2.97307,-2.91654,-2.86001,-2.80348,-2.74695,-2.69042,-2.63389,-2.57736,-2.52083,-2.4643,-2.40777,-2.35124,-2.29471,-2.23818,-2.18165,-2.12512,-2.06859,-2.01206,-4.04714,-3.99061,-3.93408,-3.87755,-3.82102,-3.76449,-3.70796,-3.65143,-3.5949,-3.53837,-3.48184,-3.42531,-3.36878,-3.31225,-3.25572,-3.19919,-3.14266,-3.08613,-3.0296,-2.97307,-2.91654,-2.86001,-2.80348,-2.74695,-2.69042,-2.63389,-2.57736,-2.52083,-2.4643,-2.40777,-2.35124,-2.29471,-2.23818,-2.18165,-2.12512,-2.06859,-2.01206
-49.041,0.999733,0.142624,5,31,0,49.7114,1.93543,0.00897809,0.0137361,86.1838,0.00804266,-4.04409,-3.98779,-3.93149,-3.87519,-3.81889,-3.76259,-3.7063,-3.65,-3.5937,-3.5374,-3.4811,-3.4248,-3.3685,-3.3122,-3.25591,-3.19961,-3.14331,-3.08701,-3.03071,-2.97441,-2.91811,-2.86182,-2.80552,-2.74922,-2.69292,-2.63662,-2.58032,-2.52402,-2.46773,-2.41143,-2.35513,-2.29883,-2.24253,-2.18623,-2.12993,-2.07364,-2.01734,-4.04409,-3.98779,-3.93149,-3.87519,-3.81889,-3.76259,-3.7063,-3.65,-3.5937,-3.5374,-3.4811,-3.4248,-3.3685,-3.3122,-3.25591,-3.19961,-3.14331,-3.08701,-3.03071,-2.97441,-2.91811,-2.86182,-2.80552,-2.74922,-2.69292,-2.63662,-2.58032,-2.52402,-2.46773,-2.41143,-2.35513,-2.29883,-2.24253,-2.18623,-2.12993,-2.07364,-2.01734
-49.1823,0.997668,0.142624,4,15,0,49.4328,1.93533,0.00896823,0.013071,86.1653,0.00804439,-4.04504,-3.98873,-3.93242,-3.87611,-3.8198,-3.76349,-3.70718,-3.65087,-3.59456,-3.53825,-3.48193,-3.42562,-3.36931,-3.313,-3.25669,-3.20038,-3.14407,-3.08776,-3.03145,-2.97514,-2.91883,-2.86252,-2.80621,-2.7499,-2.69358,-2.63727,-2.58096,-2.52465,-2.46834,-2.41203,-2.35572,-2.29941,-2.2431,-2.18679,-2.13048,-2.07417,-2.01786,-4.04504,-3.98873,-3.93242,-3.87611,-3.8198,-3.76349,-3.70718,-3.65087,-3.59456,-3.53825,-3.48193,-3.42562,-3.36931,-3.313,-3.25669,-3.20038,-3.14407,-3.08776,-3.03145,-2.97514,-2.91883,-2.86252,-2.80621,-2.7499,-2.69358,-2.63727,-2.58096,-2.52465,-2.46834,-2.41203,-2.35572,-2.29941,-2.2431,-2.18679,-2.13048,-2.07417,-2.01786
-49.5267,0.773228,0.142624,3,11,0,51.1799,1.93599,0.00899115,0.0129694,86.2953,0.00803227,-4.0435,-3.98727,-3.93105,-3.87482,-3.81859,-3.76237,-3.70614,-3.64992,-3.59369,-3.53746,-3.48124,-3.42501,-3.36879,-3.31256,-3.25633,-3.20011,-3.14388,-3.08766,-3.03143,-2.97521,-2.91898,-2.86275,-2.80653,-2.7503,-2.69408,-2.63785,-2.58162,-2.5254,-2.46917,-2.41295,-2.35672,-2.3005,-2.24427,-2.18804,-2.13182,-2.07559,-2.01937,-4.0435,-3.98727,-3.93105,-3.87482,-3.81859,-3.76237,-3.70614,-3.64992,-3.59369,-3.53746,-3.48124,-3.42501,-3.36879,-3.31256,-3.25633,-3.20011,-3.14388,-3.08766,-3.03143,-2.97521,-2.91898,-2.86275,-2.80653,-2.7503,-2.69408,-2.63785,-2.58162,-2.5254,-2.46917,-2.41295,-2.35672,-2.3005,-2.24427,-2.18804,-2.13182,-2.07559,-2.01937
-49.4959,0.982581,0.142624,5,31,0,50.1512,1.93485,0.0089485,0.0139833,86.0694,0.00805336,-4.0465,-3.99012,-3.93375,-3.87738,-3.821,-3.76463,-3.70826,-3.65188,-3.59551,-3.53914,-3.48276,-3.42639,-3.37002,-3.31364,-3.25727,-3.2009,-3.14452,-3.08815,-3.03178,-2.9754,-2.91903,-2.86265,-2.80628,-2.74991,-2.69353,-2.63716,-2.58079,-2.52441,-2.46804,-2.41167,-2.35529,-2.29892,-2.24255,-2.18617,-2.1298,-2.07343,-2.01705,-4.0465,-3.99012,-3.93375,-3.87738,-3.821,-3.76463,-3.70826,-3.65188,-3.59551,-3.53914,-3.48276,-3.42639,-3.37002,-3.31364,-3.25727,-3.2009,-3.14452,-3.08815,-3.03178,-2.9754,-2.91903,-2.86265,-2.80628,-2.74991,-2.69353,-2.63716,-2.58079,-2.52441,-2.46804,-2.41167,-2.35529,-2.29892,-2.24255,-2.18617,-2.1298,-2.07343,-2.01705
-50.1296,0.992831,0.142624,5,31,0,50.3235,1.93377,0.00892172,0.0141169,85.8549,0.00807347,-4.04782,-3.99131,-3.93479,-3.87828,-3.82177,-3.76525,-3.70874,-3.65222,-3.59571,-3.53919,-3.48268,-3.42617,-3.36965,-3.31314,-3.25662,-3.20011,-3.14359,-3.08708,-3.03057,-2.97405,-2.91754,-2.86102,-2.80451,-2.74799,-2.69148,-2.63496,-2.57845,-2.52194,-2.46542,-2.40891,-2.35239,-2.29588,-2.23936,-2.18285,-2.12634,-2.06982,-2.01331,-4.04782,-3.99131,-3.93479,-3.87828,-3.82177,-3.76525,-3.70874,-3.65222,-3.59571,-3.53919,-3.48268,-3.42617,-3.36965,-3.31314,-3.25662,-3.20011,-3.14359,-3.08708,-3.03057,-2.97405,-2.91754,-2.86102,-2.80451,-2.74799,-2.69148,-2.63496,-2.57845,-2.52194,-2.46542,-2.40891,-2.35239,-2.29588,-2.23936,-2.18285,-2.12634,-2.06982,-2.01331
